Country Name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
World;1,36667E+12;1,42178E+12;1,52694E+12;1,64374E+12;1,80078E+12;1,96177E+12;2,12844E+12;2,26458E+12;2,44321E+12;2,69078E+12;2,95777E+12;3,26688E+12;3,76764E+12;4,59131E+12;5,29599E+12;5,89716E+12;6,41642E+12;7,25757E+12;8,54285E+12;9,92581E+12;1,11721E+13;1,14643E+13;1,13636E+13;1,16236E+13;1,2065E+13;1,2689E+13;1,50225E+13;1,70917E+13;1,91409E+13;2,00925E+13;2,25948E+13;2,39274E+13;2,54097E+13;2,58588E+13;2,77673E+13;3,08723E+13;3,15524E+13;3,14351E+13;3,13385E+13;3,25106E+13;3,35663E+13;3,33538E+13;3,46347E+13;3,88927E+13;4,38044E+13;4,74285E+13;5,13628E+13;5,78585E+13;6,34614E+13;6,01679E+13;6,59546E+13;7,32804E+13;7,48905E+13;7,6993E+13;7,90909E+13;7,47819E+13;7,58717E+13
